FinancialYear,Quarter,OrgCode,OrgName,Measure,Value 
2020/2021,3,E54000020,Northamptonshire,Number of maternities,1762.0
2020/2021,3,E54000020,Northamptonshire,Women known to be non-smokers at time of delivery,1539.0
2020/2021,3,E54000020,Northamptonshire,Women known to be smokers at time of delivery,202.0
2020/2021,3,E54000020,Northamptonshire,Women whose smoking status was not known at time of delivery,21.0
2020/2021,3,E54000009,South Yorkshire and Bassetlaw,Number of maternities,3629.0
2020/2021,3,E54000009,South Yorkshire and Bassetlaw,Women known to be non-smokers at time of delivery,3149.0
2020/2021,3,E54000009,South Yorkshire and Bassetlaw,Women known to be smokers at time of delivery,447.0
2020/2021,3,E54000009,South Yorkshire and Bassetlaw,Women whose smoking status was not known at time of delivery,33.0
2020/2021,3,E54000050,Cumbria and North East,Number of maternities,6802.0
2020/2021,3,E54000050,Cumbria and North East,Women known to be non-smokers at time of delivery,5921.0
2020/2021,3,E54000050,Cumbria and North East,Women known to be smokers at time of delivery,860.0
2020/2021,3,E54000050,Cumbria and North East,Women whose smoking status was not known at time of delivery,21.0
2020/2021,3,E54000051,"Humber, Coast and Vale",Number of maternities,3718.0
2020/2021,3,E54000051,"Humber, Coast and Vale",Women known to be non-smokers at time of delivery,3151.0
2020/2021,3,E54000051,"Humber, Coast and Vale",Women known to be smokers at time of delivery,562.0
2020/2021,3,E54000051,"Humber, Coast and Vale",Women whose smoking status was not known at time of delivery,5.0
2020/2021,3,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Number of maternities,4108.0
2020/2021,3,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women known to be non-smokers at time of delivery,3522.0
2020/2021,3,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women known to be smokers at time of delivery,565.0
2020/2021,3,E54000054,West Yorkshire and Harrogate (Health and Care Partnership),Women whose smoking status was not known at time of delivery,21.0
2020/2021,3,E54000007,Greater Manchester Health and Social Care Partnership,Number of maternities,8231.0
2020/2021,3,E54000007,Greater Manchester Health and Social Care Partnership,Women known to be non-smokers at time of delivery,7424.0
2020/2021,3,E54000007,Greater Manchester Health and Social Care Partnership,Women known to be smokers at time of delivery,801.0
2020/2021,3,E54000007,Greater Manchester Health and Social Care Partnership,Women whose smoking status was not known at time of delivery,6.0
2020/2021,3,E54000008,Cheshire and Merseyside,Number of maternities,5543.0
2020/2021,3,E54000008,Cheshire and Merseyside,Women known to be non-smokers at time of delivery,4861.0
2020/2021,3,E54000008,Cheshire and Merseyside,Women known to be smokers at time of delivery,648.0
2020/2021,3,E54000008,Cheshire and Merseyside,Women whose smoking status was not known at time of delivery,34.0
2020/2021,3,E54000048,Healthier Lancashire and South Cumbria,Number of maternities,4106.0
2020/2021,3,E54000048,Healthier Lancashire and South Cumbria,Women known to be non-smokers at time of delivery,3558.0
2020/2021,3,E54000048,Healthier Lancashire and South Cumbria,Women known to be smokers at time of delivery,539.0
2020/2021,3,E54000048,Healthier Lancashire and South Cumbria,Women whose smoking status was not known at time of delivery,9.0
2020/2021,3,E38000020,NHS Brent CCG,Number of maternities,1054.0
2020/2021,3,E38000020,NHS Brent CCG,Women known to be non-smokers at time of delivery,1018.0
2020/2021,3,E38000020,NHS Brent CCG,Women known to be smokers at time of delivery,32.0
2020/2021,3,E38000020,NHS Brent CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,3,E38000031,NHS Central London (Westminster) CCG,Number of maternities,312.0
2020/2021,3,E38000031,NHS Central London (Westminster) CCG,Women known to be non-smokers at time of delivery,308.0
2020/2021,3,E38000031,NHS Central London (Westminster) CCG,Women known to be smokers at time of delivery,4.0
2020/2021,3,E38000031,NHS Central London (Westminster) CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000048,NHS Ealing CCG,Number of maternities,1036.0
2020/2021,3,E38000048,NHS Ealing CCG,Women known to be non-smokers at time of delivery,1008.0
2020/2021,3,E38000048,NHS Ealing CCG,Women known to be smokers at time of delivery,26.0
2020/2021,3,E38000048,NHS Ealing CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000070,NHS Hammersmith and Fulham CCG,Number of maternities,545.0
2020/2021,3,E38000070,NHS Hammersmith and Fulham CCG,Women known to be non-smokers at time of delivery,531.0
2020/2021,3,E38000070,NHS Hammersmith and Fulham CCG,Women known to be smokers at time of delivery,12.0
2020/2021,3,E38000070,NHS Hammersmith and Fulham CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000074,NHS Harrow CCG,Number of maternities,764.0
2020/2021,3,E38000074,NHS Harrow CCG,Women known to be non-smokers at time of delivery,720.0
2020/2021,3,E38000074,NHS Harrow CCG,Women known to be smokers at time of delivery,42.0
2020/2021,3,E38000074,NHS Harrow CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000082,NHS Hillingdon CCG,Number of maternities,872.0
2020/2021,3,E38000082,NHS Hillingdon CCG,Women known to be non-smokers at time of delivery,816.0
2020/2021,3,E38000082,NHS Hillingdon CCG,Women known to be smokers at time of delivery,56.0
2020/2021,3,E38000082,NHS Hillingdon CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000084,NHS Hounslow CCG,Number of maternities,571.0
2020/2021,3,E38000084,NHS Hounslow CCG,Women known to be non-smokers at time of delivery,542.0
2020/2021,3,E38000084,NHS Hounslow CCG,Women known to be smokers at time of delivery,29.0
2020/2021,3,E38000084,NHS Hounslow CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000202,NHS West London CCG,Number of maternities,441.0
2020/2021,3,E38000202,NHS West London CCG,Women known to be non-smokers at time of delivery,432.0
2020/2021,3,E38000202,NHS West London CCG,Women known to be smokers at time of delivery,8.0
2020/2021,3,E38000202,NHS West London CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000240,NHS North Central London CCG,Number of maternities,3973.0
2020/2021,3,E38000240,NHS North Central London CCG,Women known to be non-smokers at time of delivery,3739.0
2020/2021,3,E38000240,NHS North Central London CCG,Women known to be smokers at time of delivery,199.0
2020/2021,3,E38000240,NHS North Central London CCG,Women whose smoking status was not known at time of delivery,35.0
2020/2021,3,E38000004,NHS Barking and Dagenham CCG,Number of maternities,712.0
2020/2021,3,E38000004,NHS Barking and Dagenham CCG,Women known to be non-smokers at time of delivery,667.0
2020/2021,3,E38000004,NHS Barking and Dagenham CCG,Women known to be smokers at time of delivery,45.0
2020/2021,3,E38000004,NHS Barking and Dagenham CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000035,NHS City and Hackney CCG,Number of maternities,1039.0
2020/2021,3,E38000035,NHS City and Hackney CCG,Women known to be non-smokers at time of delivery,998.0
2020/2021,3,E38000035,NHS City and Hackney CCG,Women known to be smokers at time of delivery,37.0
2020/2021,3,E38000035,NHS City and Hackney CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,3,E38000077,NHS Havering CCG,Number of maternities,685.0
2020/2021,3,E38000077,NHS Havering CCG,Women known to be non-smokers at time of delivery,634.0
2020/2021,3,E38000077,NHS Havering CCG,Women known to be smokers at time of delivery,50.0
2020/2021,3,E38000077,NHS Havering CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000113,NHS Newham CCG,Number of maternities,1309.0
2020/2021,3,E38000113,NHS Newham CCG,Women known to be non-smokers at time of delivery,1258.0
2020/2021,3,E38000113,NHS Newham CCG,Women known to be smokers at time of delivery,51.0
2020/2021,3,E38000113,NHS Newham CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000138,NHS Redbridge CCG,Number of maternities,1029.0
2020/2021,3,E38000138,NHS Redbridge CCG,Women known to be non-smokers at time of delivery,992.0
2020/2021,3,E38000138,NHS Redbridge CCG,Women known to be smokers at time of delivery,35.0
2020/2021,3,E38000138,NHS Redbridge CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000186,NHS Tower Hamlets CCG,Number of maternities,979.0
2020/2021,3,E38000186,NHS Tower Hamlets CCG,Women known to be non-smokers at time of delivery,945.0
2020/2021,3,E38000186,NHS Tower Hamlets CCG,Women known to be smokers at time of delivery,33.0
2020/2021,3,E38000186,NHS Tower Hamlets CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000192,NHS Waltham Forest CCG,Number of maternities,947.0
2020/2021,3,E38000192,NHS Waltham Forest CCG,Women known to be non-smokers at time of delivery,908.0
2020/2021,3,E38000192,NHS Waltham Forest CCG,Women known to be smokers at time of delivery,34.0
2020/2021,3,E38000192,NHS Waltham Forest CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,3,E38000244,NHS South East London CCG,Number of maternities,5091.0
2020/2021,3,E38000244,NHS South East London CCG,Women known to be non-smokers at time of delivery,4827.0
2020/2021,3,E38000244,NHS South East London CCG,Women known to be smokers at time of delivery,238.0
2020/2021,3,E38000244,NHS South East London CCG,Women whose smoking status was not known at time of delivery,26.0
2020/2021,3,E38000245,NHS South West London CCG,Number of maternities,4172.0
2020/2021,3,E38000245,NHS South West London CCG,Women known to be non-smokers at time of delivery,3942.0
2020/2021,3,E38000245,NHS South West London CCG,Women known to be smokers at time of delivery,199.0
2020/2021,3,E38000245,NHS South West London CCG,Women whose smoking status was not known at time of delivery,31.0
2020/2021,3,E38000237,NHS Kent and Medway CCG,Number of maternities,5163.0
2020/2021,3,E38000237,NHS Kent and Medway CCG,Women known to be non-smokers at time of delivery,4503.0
2020/2021,3,E38000237,NHS Kent and Medway CCG,Women known to be smokers at time of delivery,641.0
2020/2021,3,E38000237,NHS Kent and Medway CCG,Women whose smoking status was not known at time of delivery,19.0
2020/2021,3,E38000118,NHS North East Hampshire and Farnham CCG,Number of maternities,577.0
2020/2021,3,E38000118,NHS North East Hampshire and Farnham CCG,Women known to be non-smokers at time of delivery,548.0
2020/2021,3,E38000118,NHS North East Hampshire and Farnham CCG,Women known to be smokers at time of delivery,29.0
2020/2021,3,E38000118,NHS North East Hampshire and Farnham CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000178,NHS Surrey Heath CCG,Number of maternities,210.0
2020/2021,3,E38000178,NHS Surrey Heath CCG,Women known to be non-smokers at time of delivery,197.0
2020/2021,3,E38000178,NHS Surrey Heath CCG,Women known to be smokers at time of delivery,13.0
2020/2021,3,E38000178,NHS Surrey Heath CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000224,NHS East Berkshire CCG,Number of maternities,1117.0
2020/2021,3,E38000224,NHS East Berkshire CCG,Women known to be non-smokers at time of delivery,1043.0
2020/2021,3,E38000224,NHS East Berkshire CCG,Women known to be smokers at time of delivery,73.0
2020/2021,3,E38000224,NHS East Berkshire CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000059,NHS Fareham and Gosport CCG,Number of maternities,437.0
2020/2021,3,E38000059,NHS Fareham and Gosport CCG,Women known to be non-smokers at time of delivery,364.0
2020/2021,3,E38000059,NHS Fareham and Gosport CCG,Women known to be smokers at time of delivery,54.0
2020/2021,3,E38000059,NHS Fareham and Gosport CCG,Women whose smoking status was not known at time of delivery,19.0
2020/2021,3,E38000087,NHS Isle of Wight CCG,Number of maternities,243.0
2020/2021,3,E38000087,NHS Isle of Wight CCG,Women known to be non-smokers at time of delivery,215.0
2020/2021,3,E38000087,NHS Isle of Wight CCG,Women known to be smokers at time of delivery,28.0
2020/2021,3,E38000087,NHS Isle of Wight CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000120,NHS North Hampshire CCG,Number of maternities,543.0
2020/2021,3,E38000120,NHS North Hampshire CCG,Women known to be non-smokers at time of delivery,500.0
2020/2021,3,E38000120,NHS North Hampshire CCG,Women known to be smokers at time of delivery,43.0
2020/2021,3,E38000120,NHS North Hampshire CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000137,NHS Portsmouth CCG,Number of maternities,541.0
2020/2021,3,E38000137,NHS Portsmouth CCG,Women known to be non-smokers at time of delivery,443.0
2020/2021,3,E38000137,NHS Portsmouth CCG,Women known to be smokers at time of delivery,74.0
2020/2021,3,E38000137,NHS Portsmouth CCG,Women whose smoking status was not known at time of delivery,24.0
2020/2021,3,E38000154,NHS South Eastern Hampshire CCG,Number of maternities,450.0
2020/2021,3,E38000154,NHS South Eastern Hampshire CCG,Women known to be non-smokers at time of delivery,376.0
2020/2021,3,E38000154,NHS South Eastern Hampshire CCG,Women known to be smokers at time of delivery,61.0
2020/2021,3,E38000154,NHS South Eastern Hampshire CCG,Women whose smoking status was not known at time of delivery,13.0
2020/2021,3,E38000167,NHS Southampton CCG,Number of maternities,705.0
2020/2021,3,E38000167,NHS Southampton CCG,Women known to be non-smokers at time of delivery,632.0
2020/2021,3,E38000167,NHS Southampton CCG,Women known to be smokers at time of delivery,65.0
2020/2021,3,E38000167,NHS Southampton CCG,Women whose smoking status was not known at time of delivery,8.0
2020/2021,3,E38000198,NHS West Hampshire CCG,Number of maternities,1102.0
2020/2021,3,E38000198,NHS West Hampshire CCG,Women known to be non-smokers at time of delivery,1028.0
2020/2021,3,E38000198,NHS West Hampshire CCG,Women known to be smokers at time of delivery,71.0
2020/2021,3,E38000198,NHS West Hampshire CCG,Women whose smoking status was not known at time of delivery,3.0
2020/2021,3,E38000136,NHS Oxfordshire CCG,Number of maternities,1532.0
2020/2021,3,E38000136,NHS Oxfordshire CCG,Women known to be non-smokers at time of delivery,1433.0
2020/2021,3,E38000136,NHS Oxfordshire CCG,Women known to be smokers at time of delivery,95.0
2020/2021,3,E38000136,NHS Oxfordshire CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,3,E38000221,NHS Berkshire West CCG,Number of maternities,1207.0
2020/2021,3,E38000221,NHS Berkshire West CCG,Women known to be non-smokers at time of delivery,1105.0
2020/2021,3,E38000221,NHS Berkshire West CCG,Women known to be smokers at time of delivery,94.0
2020/2021,3,E38000221,NHS Berkshire West CCG,Women whose smoking status was not known at time of delivery,8.0
2020/2021,3,E38000223,NHS Buckinghamshire CCG,Number of maternities,1281.0
2020/2021,3,E38000223,NHS Buckinghamshire CCG,Women known to be non-smokers at time of delivery,1197.0
2020/2021,3,E38000223,NHS Buckinghamshire CCG,Women known to be smokers at time of delivery,80.0
2020/2021,3,E38000223,NHS Buckinghamshire CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,3,E38000246,NHS Surrey Heartlands CCG,Number of maternities,2505.0
2020/2021,3,E38000246,NHS Surrey Heartlands CCG,Women known to be non-smokers at time of delivery,2350.0
2020/2021,3,E38000246,NHS Surrey Heartlands CCG,Women known to be smokers at time of delivery,149.0
2020/2021,3,E38000246,NHS Surrey Heartlands CCG,Women whose smoking status was not known at time of delivery,6.0
2020/2021,3,E38000021,NHS Brighton and Hove CCG,Number of maternities,552.0
2020/2021,3,E38000021,NHS Brighton and Hove CCG,Women known to be non-smokers at time of delivery,507.0
2020/2021,3,E38000021,NHS Brighton and Hove CCG,Women known to be smokers at time of delivery,30.0
2020/2021,3,E38000021,NHS Brighton and Hove CCG,Women whose smoking status was not known at time of delivery,15.0
2020/2021,3,E38000235,NHS East Sussex CCG,Number of maternities,1038.0
2020/2021,3,E38000235,NHS East Sussex CCG,Women known to be non-smokers at time of delivery,927.0
2020/2021,3,E38000235,NHS East Sussex CCG,Women known to be smokers at time of delivery,106.0
2020/2021,3,E38000235,NHS East Sussex CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,3,E38000248,NHS West Sussex CCG,Number of maternities,1880.0
2020/2021,3,E38000248,NHS West Sussex CCG,Women known to be non-smokers at time of delivery,1675.0
2020/2021,3,E38000248,NHS West Sussex CCG,Women known to be smokers at time of delivery,148.0
2020/2021,3,E38000248,NHS West Sussex CCG,Women whose smoking status was not known at time of delivery,57.0
2020/2021,3,E38000089,NHS Kernow CCG,Number of maternities,1144.0
2020/2021,3,E38000089,NHS Kernow CCG,Women known to be non-smokers at time of delivery,986.0
2020/2021,3,E38000089,NHS Kernow CCG,Women known to be smokers at time of delivery,153.0
2020/2021,3,E38000089,NHS Kernow CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,3,E38000230,NHS Devon CCG,Number of maternities,2375.0
2020/2021,3,E38000230,NHS Devon CCG,Women known to be non-smokers at time of delivery,2053.0
2020/2021,3,E38000230,NHS Devon CCG,Women known to be smokers at time of delivery,259.0
2020/2021,3,E38000230,NHS Devon CCG,Women whose smoking status was not known at time of delivery,63.0
2020/2021,3,E38000150,NHS Somerset CCG,Number of maternities,1182.0
2020/2021,3,E38000150,NHS Somerset CCG,Women known to be non-smokers at time of delivery,1038.0
2020/2021,3,E38000150,NHS Somerset CCG,Women known to be smokers at time of delivery,126.0
2020/2021,3,E38000150,NHS Somerset CCG,Women whose smoking status was not known at time of delivery,18.0
2020/2021,3,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Number of maternities,2469.0
2020/2021,3,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be non-smokers at time of delivery,2232.0
2020/2021,3,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be smokers at time of delivery,237.0
2020/2021,3,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Number of maternities,2087.0
2020/2021,3,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be non-smokers at time of delivery,1903.0
2020/2021,3,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be smokers at time of delivery,184.0
2020/2021,3,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000045,NHS Dorset CCG,Number of maternities,1531.0
2020/2021,3,E38000045,NHS Dorset CCG,Women known to be non-smokers at time of delivery,1307.0
2020/2021,3,E38000045,NHS Dorset CCG,Women known to be smokers at time of delivery,148.0
2020/2021,3,E38000045,NHS Dorset CCG,Women whose smoking status was not known at time of delivery,76.0
2020/2021,3,E38000062,NHS Gloucestershire CCG,Number of maternities,1361.0
2020/2021,3,E38000062,NHS Gloucestershire CCG,Women known to be non-smokers at time of delivery,1184.0
2020/2021,3,E38000062,NHS Gloucestershire CCG,Women known to be smokers at time of delivery,157.0
2020/2021,3,E38000062,NHS Gloucestershire CCG,Women whose smoking status was not known at time of delivery,20.0
2020/2021,3,E38000026,NHS Cambridgeshire and Peterborough CCG,Number of maternities,2246.0
2020/2021,3,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be non-smokers at time of delivery,1914.0
2020/2021,3,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be smokers at time of delivery,220.0
2020/2021,3,E38000026,NHS Cambridgeshire and Peterborough CCG,Women whose smoking status was not known at time of delivery,112.0
2020/2021,3,E38000239,NHS Norfolk and Waveney CCG,Number of maternities,1995.0
2020/2021,3,E38000239,NHS Norfolk and Waveney CCG,Women known to be non-smokers at time of delivery,1721.0
2020/2021,3,E38000239,NHS Norfolk and Waveney CCG,Women known to be smokers at time of delivery,272.0
2020/2021,3,E38000239,NHS Norfolk and Waveney CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000086,NHS Ipswich and East Suffolk CCG,Number of maternities,817.0
2020/2021,3,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be non-smokers at time of delivery,770.0
2020/2021,3,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be smokers at time of delivery,45.0
2020/2021,3,E38000086,NHS Ipswich and East Suffolk CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000117,NHS North East Essex CCG,Number of maternities,726.0
2020/2021,3,E38000117,NHS North East Essex CCG,Women known to be non-smokers at time of delivery,646.0
2020/2021,3,E38000117,NHS North East Essex CCG,Women known to be smokers at time of delivery,80.0
2020/2021,3,E38000117,NHS North East Essex CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000204,NHS West Suffolk CCG,Number of maternities,501.0
2020/2021,3,E38000204,NHS West Suffolk CCG,Women known to be non-smokers at time of delivery,439.0
2020/2021,3,E38000204,NHS West Suffolk CCG,Women known to be smokers at time of delivery,36.0
2020/2021,3,E38000204,NHS West Suffolk CCG,Women whose smoking status was not known at time of delivery,26.0
2020/2021,3,E38000010,NHS Bedfordshire CCG,Number of maternities,1257.0
2020/2021,3,E38000010,NHS Bedfordshire CCG,Women known to be non-smokers at time of delivery,1181.0
2020/2021,3,E38000010,NHS Bedfordshire CCG,Women known to be smokers at time of delivery,51.0
2020/2021,3,E38000010,NHS Bedfordshire CCG,Women whose smoking status was not known at time of delivery,25.0
2020/2021,3,E38000102,NHS Luton CCG,Number of maternities,816.0
2020/2021,3,E38000102,NHS Luton CCG,Women known to be non-smokers at time of delivery,735.0
2020/2021,3,E38000102,NHS Luton CCG,Women known to be smokers at time of delivery,78.0
2020/2021,3,E38000102,NHS Luton CCG,Women whose smoking status was not known at time of delivery,3.0
2020/2021,3,E38000107,NHS Milton Keynes CCG,Number of maternities,802.0
2020/2021,3,E38000107,NHS Milton Keynes CCG,Women known to be non-smokers at time of delivery,504.0
2020/2021,3,E38000107,NHS Milton Keynes CCG,Women known to be smokers at time of delivery,64.0
2020/2021,3,E38000107,NHS Milton Keynes CCG,Women whose smoking status was not known at time of delivery,234.0
2020/2021,3,E38000049,NHS East and North Hertfordshire CCG,Number of maternities,1394.0
2020/2021,3,E38000049,NHS East and North Hertfordshire CCG,Women known to be non-smokers at time of delivery,1271.0
2020/2021,3,E38000049,NHS East and North Hertfordshire CCG,Women known to be smokers at time of delivery,106.0
2020/2021,3,E38000049,NHS East and North Hertfordshire CCG,Women whose smoking status was not known at time of delivery,17.0
2020/2021,3,E38000079,NHS Herts Valleys CCG,Number of maternities,1498.0
2020/2021,3,E38000079,NHS Herts Valleys CCG,Women known to be non-smokers at time of delivery,1424.0
2020/2021,3,E38000079,NHS Herts Valleys CCG,Women known to be smokers at time of delivery,72.0
2020/2021,3,E38000079,NHS Herts Valleys CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000197,NHS West Essex CCG,Number of maternities,48.0
2020/2021,3,E38000197,NHS West Essex CCG,Women known to be non-smokers at time of delivery,44.0
2020/2021,3,E38000197,NHS West Essex CCG,Women known to be smokers at time of delivery,4.0
2020/2021,3,E38000197,NHS West Essex CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000007,NHS Basildon and Brentwood CCG,Number of maternities,518.0
2020/2021,3,E38000007,NHS Basildon and Brentwood CCG,Women known to be non-smokers at time of delivery,457.0
2020/2021,3,E38000007,NHS Basildon and Brentwood CCG,Women known to be smokers at time of delivery,60.0
2020/2021,3,E38000007,NHS Basildon and Brentwood CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000030,NHS Castle Point and Rochford CCG,Number of maternities,328.0
2020/2021,3,E38000030,NHS Castle Point and Rochford CCG,Women known to be non-smokers at time of delivery,301.0
2020/2021,3,E38000030,NHS Castle Point and Rochford CCG,Women known to be smokers at time of delivery,21.0
2020/2021,3,E38000030,NHS Castle Point and Rochford CCG,Women whose smoking status was not known at time of delivery,6.0
2020/2021,3,E38000106,NHS Mid Essex CCG,Number of maternities,863.0
2020/2021,3,E38000106,NHS Mid Essex CCG,Women known to be non-smokers at time of delivery,779.0
2020/2021,3,E38000106,NHS Mid Essex CCG,Women known to be smokers at time of delivery,43.0
2020/2021,3,E38000106,NHS Mid Essex CCG,Women whose smoking status was not known at time of delivery,41.0
2020/2021,3,E38000168,NHS Southend CCG,Number of maternities,424.0
2020/2021,3,E38000168,NHS Southend CCG,Women known to be non-smokers at time of delivery,378.0
2020/2021,3,E38000168,NHS Southend CCG,Women known to be smokers at time of delivery,33.0
2020/2021,3,E38000168,NHS Southend CCG,Women whose smoking status was not known at time of delivery,13.0
2020/2021,3,E38000185,NHS Thurrock CCG,Number of maternities,470.0
2020/2021,3,E38000185,NHS Thurrock CCG,Women known to be non-smokers at time of delivery,416.0
2020/2021,3,E38000185,NHS Thurrock CCG,Women known to be smokers at time of delivery,54.0
2020/2021,3,E38000185,NHS Thurrock CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000028,NHS Cannock Chase CCG,Number of maternities,319.0
2020/2021,3,E38000028,NHS Cannock Chase CCG,Women known to be non-smokers at time of delivery,276.0
2020/2021,3,E38000028,NHS Cannock Chase CCG,Women known to be smokers at time of delivery,42.0
2020/2021,3,E38000028,NHS Cannock Chase CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000053,NHS East Staffordshire CCG,Number of maternities,372.0
2020/2021,3,E38000053,NHS East Staffordshire CCG,Women known to be non-smokers at time of delivery,335.0
2020/2021,3,E38000053,NHS East Staffordshire CCG,Women known to be smokers at time of delivery,37.0
2020/2021,3,E38000053,NHS East Staffordshire CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000126,NHS North Staffordshire CCG,Number of maternities,463.0
2020/2021,3,E38000126,NHS North Staffordshire CCG,Women known to be non-smokers at time of delivery,408.0
2020/2021,3,E38000126,NHS North Staffordshire CCG,Women known to be smokers at time of delivery,49.0
2020/2021,3,E38000126,NHS North Staffordshire CCG,Women whose smoking status was not known at time of delivery,6.0
2020/2021,3,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Number of maternities,477.0
2020/2021,3,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be non-smokers at time of delivery,437.0
2020/2021,3,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be smokers at time of delivery,39.0
2020/2021,3,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000173,NHS Stafford and Surrounds CCG,Number of maternities,308.0
2020/2021,3,E38000173,NHS Stafford and Surrounds CCG,Women known to be non-smokers at time of delivery,280.0
2020/2021,3,E38000173,NHS Stafford and Surrounds CCG,Women known to be smokers at time of delivery,27.0
2020/2021,3,E38000173,NHS Stafford and Surrounds CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000175,NHS Stoke on Trent CCG,Number of maternities,850.0
2020/2021,3,E38000175,NHS Stoke on Trent CCG,Women known to be non-smokers at time of delivery,710.0
2020/2021,3,E38000175,NHS Stoke on Trent CCG,Women known to be smokers at time of delivery,131.0
2020/2021,3,E38000175,NHS Stoke on Trent CCG,Women whose smoking status was not known at time of delivery,9.0
2020/2021,3,E38000147,NHS Shropshire CCG,Number of maternities,616.0
2020/2021,3,E38000147,NHS Shropshire CCG,Women known to be non-smokers at time of delivery,541.0
2020/2021,3,E38000147,NHS Shropshire CCG,Women known to be smokers at time of delivery,70.0
2020/2021,3,E38000147,NHS Shropshire CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,3,E38000183,NHS Telford and Wrekin CCG,Number of maternities,480.0
2020/2021,3,E38000183,NHS Telford and Wrekin CCG,Women known to be non-smokers at time of delivery,421.0
2020/2021,3,E38000183,NHS Telford and Wrekin CCG,Women known to be smokers at time of delivery,59.0
2020/2021,3,E38000183,NHS Telford and Wrekin CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000229,NHS Derby and Derbyshire CCG,Number of maternities,2374.0
2020/2021,3,E38000229,NHS Derby and Derbyshire CCG,Women known to be non-smokers at time of delivery,2089.0
2020/2021,3,E38000229,NHS Derby and Derbyshire CCG,Women known to be smokers at time of delivery,277.0
2020/2021,3,E38000229,NHS Derby and Derbyshire CCG,Women whose smoking status was not known at time of delivery,8.0
2020/2021,3,E38000238,NHS Lincolnshire CCG,Number of maternities,1597.0
